,body_hash,type,dim,scale,center_ecl,x_ecl,y_ecl,z_ecl,r_ecl,q_ecl,f_ecl,ns_ecl,x_obs,y_obs,z_obs,r_obs,q_obs,f_obs,ns_obs,x_luz,y_luz,z_luz,r_luz,q_luz,f_luz,ns_luz,n_equ,alpha_equ,center_equ,x_equ,y_equ,z_equ,r_equ,q_equ,f_equ,ns_equ,w,t0,asp,dsp,albedo_gray_normal,tau_gray_optical,unset,visible,shadow,illuminated,transit,indirect,occult,emit,hidden
730,thering,0,2,1.0,"[0, 0, 0]",-0.9853814356508478,1.0420363033629663,0.9853814356508478,1.7400554028469921,2.3282574121454283,0.6020013643402171,[0.70710678 0.         0.70710678],-1.3473647514210896,0.9853814356508478,-0.4913496289605482,1.7400554028469923,2.5101414398526876,-0.28626985265723337,[ 0.63245553  0.70710678 -0.31622777],1.0420363033629663,0.9853814356508478,-0.9853814356508478,1.740055402846992,0.7574610853505319,-0.6020013643402171,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",1.0420363033629663,1.3935397904081004,0.0,1.7400554028469921,0.9287289840790507,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
731,thering,0,2,1.0,"[0, 0, 0]",0.2289952095388838,-1.7106420761867107,-0.2289952095388838,1.741026686987852,4.845462918193532,-0.13191105461227629,[0.70710678 0.         0.70710678],0.9698419355252731,-0.2289952095388838,1.4276350159997935,1.741026686987852,6.051316004771168,0.9614041273489372,[ 0.63245553  0.70710678 -0.31622777],-1.7106420761867107,-0.2289952095388838,0.2289952095388838,1.7410266869878517,3.2746665913986353,0.13191105461227629,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-1.7106420761867107,-0.32384813104835825,0.0,1.741026686987852,3.328692213807706,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
732,thering,0,2,1.0,"[0, 0, 0]",0.6485850151135859,1.480955772793705,-0.6485850151135859,1.7419974295706586,1.1580079965722971,-0.38151029315391405,[0.70710678 0.         0.70710678],-0.08219148273480903,-0.6485850151135859,-1.614663148451325,1.7419974295706588,4.586336574319475,-1.186075626000098,[ 0.63245553  0.70710678 -0.31622777],1.480955772793705,-0.6485850151135859,0.6485850151135859,1.7419974295706586,5.870396976956987,0.38151029315391405,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",1.480955772793705,-0.9172377247255923,0.0,1.7419974295706586,5.728655443536361,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
733,thering,0,2,1.0,"[0, 0, 0]",-1.1862760262996492,-0.4726886325173219,1.1862760262996492,1.742967631500272,3.5207744406141055,0.7485908604129393,[0.70710678 0.         0.70710678],-0.849644751053708,1.1862760262996492,0.9533043327769288,1.742967631500272,2.192331099311113,0.5787085403588119,[ 0.63245553  0.70710678 -0.31622777],-0.4726886325173219,1.1862760262996492,-1.1862760262996492,1.742967631500272,1.9499781138192092,-0.7485908604129393,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-0.4726886325173219,1.6776476451110265,0.0,1.742967631500272,1.8454333660854303,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
734,thering,0,2,1.0,"[0, 0, 0]",1.101112041145719,-0.7851253593996137,-1.101112041145719,1.7439372936790345,5.663768138358484,-0.6833499043856652,[0.70710678 0.         0.70710678],1.3359832848334474,-1.101112041145719,0.20980519482152138,1.743937293679035,5.593863861811444,0.12059758100186582,[ 0.63245553  0.70710678 -0.31622777],-0.7851253593996137,-1.101112041145719,1.101112041145719,1.7439372936790347,4.092971811563588,0.6833499043856652,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-0.7851253593996137,-1.5572075822805973,0.0,1.7439372936790345,4.245396595814086,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
735,thering,0,2,1.0,"[0, 0, 0]",-0.4371583139439861,1.6317118683182836,0.4371583139439861,1.7449064170067805,1.832562799526904,0.25323176563557737,[0.70710678 0.         0.70710678],-1.1207300142137526,0.4371583139439861,-1.2639443215195578,1.7449064170067812,2.7696795729566195,-0.8101088767196736,[ 0.63245553  0.70710678 -0.31622777],1.6317118683182836,0.4371583139439861,-0.4371583139439861,1.7449064170067805,0.26176647273200737,-0.25323176563557737,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",1.6317118683182836,0.6182352164837405,0.0,1.7449064170067807,0.3621745183631546,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
736,thering,0,2,1.0,"[0, 0, 0]",-0.45728376328728615,-1.6216851246792525,0.45728376328728615,1.7458750023808483,4.43754460281012,0.26501360244259836,[0.70710678 0.         0.70710678],0.3162326034896884,0.45728376328728615,1.6549827866966715,1.7458750023808491,0.9657669783958035,1.246699954056506,[ 0.63245553  0.70710678 -0.31622777],-1.6216851246792525,0.45728376328728615,-0.45728376328728615,1.7458750023808485,2.8667482760152234,-0.2650136024425983,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-1.6216851246792525,0.6466968998938881,0.0,1.7458750023808487,2.76213774809181,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
737,thering,0,2,1.0,"[0, 0, 0]",1.1123910624174769,0.7593634783637205,-1.1123910624174769,1.7468430506960877,0.5989802116740313,-0.6903418634879344,[0.70710678 0.         0.70710678],0.6553551418010821,-1.1123910624174769,-1.1766717495265262,1.746843050696088,5.244785630493592,-0.7390675180508853,[ 0.63245553  0.70710678 -0.31622777],0.7593634783637205,-1.1123910624174769,1.1123910624174769,1.7468430506960877,5.311369192058721,0.6903418634879344,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",0.7593634783637205,-1.5731585271334119,0.0,1.7468430506960877,5.162100977820465,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
738,thering,0,2,1.0,"[0, 0, 0]",-1.18360297382657,0.503000759730938,1.18360297382657,1.7478105628448701,2.7397438357035964,0.7439394010531944,[0.70710678 0.         0.70710678],-1.2835954614373297,1.18360297382657,0.07942578497245656,1.7478105628448706,2.3967010791704744,0.045458671952851123,[ 0.63245553  0.70710678 -0.31622777],0.503000759730938,1.18360297382657,-1.18360297382657,1.74781056284487,1.1689475089086998,-0.7439394010531944,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",0.503000759730938,1.673867378050663,0.0,1.7478105628448701,1.2788789003695342,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
739,thering,0,2,1.0,"[0, 0, 0]",0.6328467479783255,-1.502409022392206,-0.6328467479783255,1.7487775397170988,5.111054723904644,-0.3702832547450696,[0.70710678 0.         0.70710678],1.2379330799432808,-0.6328467479783255,1.060777812067348,1.7487775397170988,5.81060806106691,0.6517548453911691,[ 0.63245553  0.70710678 -0.31622777],-1.502409022392206,-0.6328467479783255,0.6328467479783255,1.7487775397170988,3.540258397109748,0.3702832547450696,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-1.502409022392206,-0.894980453894656,0.0,1.7487775397170986,3.6788421300981895,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
740,thering,0,2,1.0,"[0, 0, 0]",0.25111350796744936,1.7133265933494521,-0.25111350796744936,1.7497439822002179,1.4252675901030458,-0.14401169805717418,[0.70710678 0.         0.70710678],-0.5416201965240421,-0.25111350796744936,-1.6447472669317362,1.7497439822002179,3.575726546655778,-1.2226100766295667,[ 0.63245553  0.70710678 -0.31622777],1.7133265933494521,-0.25111350796744936,0.25111350796744936,1.7497439822002174,6.137656570487735,0.14401169805717415,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",1.7133265933494521,-0.3551281286626512,0.0,1.7497439822002177,6.078805359826845,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
741,thering,0,2,1.0,"[0, 0, 0]",-1.004077028560081,-1.0240330876044381,1.004077028560081,1.7507098911792218,3.936830230967808,0.6108032410381987,[0.70710678 0.         0.70710678],-0.4401122771840315,1.004077028560081,1.3649599361382765,1.750709891179222,1.9838991960621062,0.8941240126273752,[ 0.63245553  0.70710678 -0.31622777],-1.0240330876044381,1.004077028560081,-1.004077028560081,1.7507098911792218,2.3660339041729115,-0.6108032410381987,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-1.0240330876044381,1.419979351456944,0.0,1.7507098911792216,2.195583282375914,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
742,thering,0,2,1.0,"[0, 0, 0]",1.2301761440839007,-0.20420468151680513,-1.2301761440839007,1.7516752675366654,6.118688954572905,-0.7786028801171246,[0.70710678 0.         0.70710678],1.1916261028271258,-1.2301761440839007,-0.36750527681592726,1.7516752675366658,5.481870573441059,-0.21137262486602243,[ 0.63245553  0.70710678 -0.31622777],-0.20420468151680513,-1.2301761440839007,1.2301761440839007,1.7516752675366656,4.547892627778008,0.7786028801171246,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-0.20420468151680513,-1.7397317870712912,0.0,1.7516752675366654,4.595546512104569,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
743,thering,0,2,1.0,"[0, 0, 0]",-0.8100024235776302,1.326476351211459,0.8100024235776302,1.7526401121526733,2.1190042410106447,0.48043085043250733,[0.70710678 0.         0.70710678],-1.3177064507946055,0.8100024235776302,-0.8241924205300514,1.7526401121526733,2.59042983535085,-0.4895827003972361,[ 0.63245553  0.70710678 -0.31622777],1.326476351211459,0.8100024235776302,-0.8100024235776302,1.7526401121526731,0.5482079142157481,-0.48043085043250733,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",1.326476351211459,1.145516412978561,0.0,1.7526401121526733,0.7123244346536381,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
744,thering,0,2,1.0,"[0, 0, 0]",-0.03633256325570762,-1.7528514974885814,0.03633256325570762,1.753604425904948,4.691664257625426,0.02072027341178262,[0.70710678 0.         0.70710678],0.7514021880747248,0.03633256325570762,1.584046457386023,1.7536044259049484,0.04831538706659045,1.1274211329387194,[ 0.63245553  0.70710678 -0.31622777],-1.7528514974885814,0.03633256325570762,-0.03633256325570762,1.753604425904948,3.1208679308305296,-0.020720273411782623,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-1.7528514974885814,0.05138200371200009,0.0,1.753604425904948,3.1122876643822934,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
745,thering,0,2,1.0,"[0, 0, 0]",0.8645039666371688,1.258481380759171,-0.8645039666371688,1.7545682096687798,0.968887851583213,-0.5152082512224655,[0.70710678 0.         0.70710678],0.21042587132850743,-0.8645039666371688,-1.5122378935619052,1.75456820966878,4.951152419346949,-1.038977304242263,[ 0.63245553  0.70710678 -0.31622777],1.258481380759171,-0.8645039666371688,0.8645039666371688,1.7545682096687798,5.681276831967903,0.5152082512224655,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",1.258481380759171,-1.2225932343436219,0.0,1.75456820966878,5.512250894110949,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
746,thering,0,2,1.0,"[0, 0, 0]",-1.2392440776238849,-0.1021712012038979,1.2392440776238849,1.755531464317058,3.223852995104922,0.7837045643607488,[0.70710678 0.         0.70710678],-1.0627212490654685,1.2392440776238849,0.6455915001500964,1.755531464317058,2.2796607405121705,0.3765851261678198,[ 0.63245553  0.70710678 -0.31622777],-0.1021712012038979,1.2392440776238849,-1.2392440776238849,1.7555314643170579,1.6530566683100258,-0.7837045643607488,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-0.1021712012038979,1.752555781666235,0.0,1.7555314643170583,1.6290288166600178,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
747,thering,0,2,1.0,"[0, 0, 0]",0.9631093284780343,-1.1091044517227675,-0.9631093284780343,1.756494190720277,5.427449671022766,-0.5803461137574079,[0.70710678 0.         0.70710678],1.3574377609363721,-0.9631093284780343,0.5612975936316851,1.7564941907202771,5.666108372332353,0.32526048306450034,[ 0.63245553  0.70710678 -0.31622777],-1.1091044517227675,-0.9631093284780343,0.9631093284780343,1.7564941907202771,3.85665334422787,0.5803461137574079,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-1.1091044517227675,-1.3620422743816805,0.0,1.7564941907202771,4.028992046388673,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
748,thering,0,2,1.0,"[0, 0, 0]",-0.18050884364966904,1.7388174362449573,0.18050884364966904,1.7574563897465474,1.6742370710904244,0.10289173468517734,[0.70710678 0.         0.70710678],-0.939074815557343,0.18050884364966904,-1.4745195861741445,1.7574563897465474,2.95168905251216,-0.9954571191617176,[ 0.63245553  0.70710678 -0.31622777],1.7388174362449573,0.18050884364966904,-0.18050884364966904,1.7574563897465472,0.10344074429552778,-0.10289173468517736,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",1.7388174362449573,0.2552780548176465,0.0,1.7574563897465474,0.14576996893774208,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
749,thering,0,2,1.0,"[0, 0, 0]",-0.697815340762429,-1.455383654601454,0.697815340762429,1.758418062261604,4.265298429548225,0.4080745092474064,[0.70710678 0.         0.70710678],0.026722341931396665,0.697815340762429,1.6138072215497647,1.7584180622616041,1.5325207408286086,1.162404906068597,[ 0.63245553  0.70710678 -0.31622777],-1.455383654601454,0.697815340762429,-0.697815340762429,1.758418062261604,2.6945021027533285,-0.40807450924740635,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-1.455383654601454,0.9868599189382301,0.0,1.7584180622616041,2.5457331986663974,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
750,thering,0,2,1.0,"[0, 0, 0]",1.2103634673437185,0.40676252943716984,-1.2103634673437185,1.759379209128817,0.32420832122312415,-0.7586594816036345,[0.70710678 0.         0.70710678],0.9006722628809065,-1.2103634673437185,-0.9051104647010889,1.7593792091288172,5.352125082645041,-0.540364703639271,[ 0.63245553  0.70710678 -0.31622777],0.40676252943716984,-1.2103634673437185,1.2103634673437185,1.759379209128817,5.036597301607814,0.7586594816036345,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",0.40676252943716984,-1.7117124309184115,0.0,1.7593792091288172,4.945696428395053,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
751,thering,0,2,1.0,"[0, 0, 0]",-1.08736531721731,0.8567786500417873,1.08736531721731,1.7603398312091985,2.4742487395509287,0.6658171216815287,[0.70710678 0.         0.70710678],-1.355732166902199,1.08736531721731,-0.2800415681308704,1.7603398312091987,2.465602811406043,-0.15976257582634582,[ 0.63245553  0.70710678 -0.31622777],0.8567786500417873,1.08736531721731,-1.08736531721731,1.7603398312091985,0.903452412756032,-0.6658171216815287,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",0.8567786500417873,1.5377667788628424,0.0,1.7603398312091985,1.0624743509441217,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
752,thering,0,2,1.0,"[0, 0, 0]",0.39276846264163917,-1.6714195495676007,-0.39276846264163917,1.7612999293614118,4.943192361474564,-0.2248900609704175,[0.70710678 0.         0.70710678],1.0987843391049639,-0.39276846264163917,1.3193116963251357,1.7612999293614124,5.939882538680919,0.8466355374793912,[ 0.63245553  0.70710678 -0.31622777],-1.6714195495676007,-0.39276846264163917,0.39276846264163917,1.7612999293614118,3.372396034679667,0.2248900609704175,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-1.6714195495676007,-0.5554584867402365,0.0,1.761299929361412,3.462437580672777,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
753,thering,0,2,1.0,"[0, 0, 0]",0.5090050508245856,1.608535444889395,-0.5090050508245856,1.7622595044417837,1.2643259759310528,-0.2930114254263742,[0.70710678 0.         0.70710678],-0.26409096198430737,-0.5090050508245856,-1.6663518185031236,1.7622595044417841,4.2337851064092185,-1.23936285620333,[ 0.63245553  0.70710678 -0.31622777],1.608535444889395,-0.5090050508245856,0.5090050508245856,1.762259504441784,5.9767149563157425,0.2930114254263742,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",1.608535444889395,-0.7198418461925354,0.0,1.7622595044417837,5.862400810401432,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
754,thering,0,2,1.0,"[0, 0, 0]",-1.1442537981243686,-0.7002186599757263,1.1442537981243686,1.7632185573043089,3.690747876531347,0.706213329819018,[0.70710678 0.         0.70710678],-0.7103044058834569,1.1442537981243686,1.1380204643514962,1.7632185573043089,2.1263392128418555,0.7015759454406271,[ 0.63245553  0.70710678 -0.31622777],-0.7002186599757263,1.1442537981243686,-1.1442537981243686,1.7632185573043089,2.119951549736451,-0.706213329819018,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-0.7002186599757263,1.6182192401044078,0.0,1.7632185573043089,1.9791787329505013,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
755,thering,0,2,1.0,"[0, 0, 0]",1.1788327142759802,-0.5770854912009348,-1.1788327142759802,1.7641770888006605,5.827940847906541,-0.7317940380038986,[0.70710678 0.         0.70710678],1.312460510719501,-1.1788327142759802,-0.01102906178267693,1.764177088800661,5.551373717057168,-0.006251715712801715,[ 0.63245553  0.70710678 -0.31622777],-0.5770854912009348,-1.1788327142759802,1.1788327142759802,1.7641770888006605,4.257144521111645,0.7317940380038986,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-0.5770854912009348,-1.6671212122981791,0.0,1.7641770888006607,4.379141962679157,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
756,thering,0,2,1.0,"[0, 0, 0]",-0.5939156099481436,1.5524916801696267,0.5939156099481436,1.7651350997802016,1.9361752625076696,0.3431661746966397,[0.70710678 0.         0.70710678],-1.2255096569693498,0.5939156099481436,-1.1229836371963995,1.7651350997802018,2.690318548487686,-0.6895663287603847,[ 0.63245553  0.70710678 -0.31622777],1.5524916801696267,0.5939156099481436,-0.5939156099481436,1.7651350997802013,0.365378935712773,-0.3431661746966397,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",1.5524916801696267,0.8399235104937539,0.0,1.7651350997802016,0.4959198852282256,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
757,thering,0,2,1.0,"[0, 0, 0]",-0.30376777688000134,-1.713047960730146,0.30376777688000134,1.7660925910899885,4.536887419652879,0.17285948230188028,[0.70710678 0.         0.70710678],0.4944001783909307,0.30376777688000134,1.6680457552595336,1.766092591089989,0.5509527035733982,1.2360197816495473,[ 0.63245553  0.70710678 -0.31622777],-1.713047960730146,0.30376777688000134,-0.30376777688000134,1.7660925910899885,2.9660910928579827,-0.17285948230188025,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-1.713047960730146,0.42959250987562225,0.0,1.7660925910899883,2.895883114956881,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
758,thering,0,2,1.0,"[0, 0, 0]",1.0427803205390958,0.9734898902005072,-1.0427803205390958,1.767049563574784,0.7510460353927189,-0.631213804827267,[0.70710678 0.         0.70710678],0.4973331589503473,-1.0427803205390958,-1.3370613644237441,1.7670495635747843,5.157410798962052,-0.8581942556252411,[ 0.63245553  0.70710678 -0.31622777],0.9734898902005072,-1.0427803205390958,1.0427803205390958,1.7670495635747838,5.463435015777408,0.631213804827267,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",0.9734898902005072,-1.4747140718821528,0.0,1.767049563574784,5.295846344685536,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
759,thering,0,2,1.0,"[0, 0, 0]",-1.2345630069318885,0.27848454856115185,1.2345630069318885,1.7680060180770658,2.919732528302112,0.7729916628327591,[0.70710678 0.         0.70710678],-1.2287687986557143,1.2345630069318885,0.30302920869481864,1.7680060180770656,2.353842311092045,0.17224649123774327,[ 0.63245553  0.70710678 -0.31622777],0.27848454856115185,1.2345630069318885,-1.2345630069318885,1.7680060180770654,1.3489362015072153,-0.7729916628327591,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",0.27848454856115185,1.7459357480071862,0.0,1.7680060180770658,1.4126242672346052,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
760,thering,0,2,1.0,"[0, 0, 0]",0.7777322125494099,-1.3854571847984358,-0.7777322125494099,1.768961955437032,5.223907616173991,-0.4552140457009175,[0.70710678 0.         0.70710678],1.3152201272456767,-0.7777322125494099,0.8913781589395574,1.7689619554370324,5.749163454173098,0.5281068339410729,[ 0.63245553  0.70710678 -0.31622777],-1.3854571847984358,-0.7777322125494099,0.7777322125494099,1.7689619554370322,3.6531112893790936,0.45521404570091756,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-1.3854571847984358,-1.0998794428818102,0.0,1.7689619554370322,3.8125874969632605,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
761,thering,0,2,1.0,"[0, 0, 0]",0.08832714068994447,1.7655039371368086,-0.08832714068994447,1.769917376492613,1.5208085829530074,-0.049925406566114515,[0.70710678 0.         0.70710678],-0.7105551672599226,-0.08832714068994447,-1.6186158253607488,1.7699173764926135,3.26526547265282,-1.1543072051231775,[ 0.63245553  0.70710678 -0.31622777],1.7655039371368086,-0.08832714068994447,0.08832714068994447,1.769917376492613,6.233197563337697,0.049925406566114515,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",1.7655039371368086,-0.12491344028935594,0.0,1.7699173764926133,6.212550726691916,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
762,thering,0,2,1.0,"[0, 0, 0]",-0.9089017431793667,-1.2181066792068738,0.9089017431793667,1.7708722820794784,4.071350393259642,0.538968360559648,[0.70710678 0.         0.70710678],-0.26819256533622815,0.9089017431793667,1.4959809519446639,1.7708722820794787,1.8577270344640566,1.006136457772741,[ 0.63245553  0.70710678 -0.31622777],-1.2181066792068738,0.9089017431793667,-0.9089017431793667,1.7708722820794787,2.500554066464746,-0.538968360559648,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-1.2181066792068738,1.2853811720688082,0.0,1.7708722820794789,2.329328649240985,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
763,thering,0,2,1.0,"[0, 0, 0]",1.2526916822762282,0.029947580472805796,-1.2526916822762282,1.771826673031047,0.023902032391720566,-0.7852553230095443,[0.70710678 0.         0.70710678],1.1070485374275183,-1.2526916822762282,-0.5870066815631786,1.7718266730310468,5.436145345423263,-0.33768135565814256,[ 0.63245553  0.70710678 -0.31622777],0.029947580472805796,-1.2526916822762282,1.2526916822762282,1.7718266730310468,4.736291012776411,0.7852553230095443,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",0.029947580472805796,-1.77157356654701,0.0,1.771826673031047,4.72929187896964,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
764,thering,0,2,1.0,"[0, 0, 0]",-0.9385051154296443,1.1752306904246228,0.9385051154296443,1.772780550178492,2.2446653032058688,0.5578899092905105,[0.70710678 0.         0.70710678],-1.3650036367394824,0.9385051154296443,-0.6314460381469931,1.772780550178492,2.5392729154877816,-0.36418688263286747,[ 0.63245553  0.70710678 -0.31622777],1.1752306904246228,0.9385051154296443,-0.9385051154296443,1.7727805501784915,0.6738689764109721,-0.5578899092905105,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",1.1752306904246228,1.3272466625971302,0.0,1.7727805501784917,0.8460698015187091,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
765,thering,0,2,1.0,"[0, 0, 0]",0.13075312763982333,-1.7640689437045398,-0.13075312763982333,1.7737339143507524,4.786373883487041,-0.07378324218852232,[0.70710678 0.         0.70710678],0.905864767693261,-0.13075312763982333,1.5193566537131702,1.7737339143507531,6.139834698740315,1.0286177696338992,[ 0.63245553  0.70710678 -0.31622777],-1.7640689437045398,-0.13075312763982333,0.13075312763982333,1.7737339143507524,3.215577556692144,0.07378324218852232,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-1.7640689437045398,-0.18491284643093855,0.0,1.7737339143507524,3.2460330312473644,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
766,thering,0,2,1.0,"[0, 0, 0]",0.7465841002696234,1.4264422460072197,-0.7465841002696234,1.7746867663745416,1.0886131170515931,-0.4342002516406704,[0.70710678 0.         0.70710678],0.029840754039434536,-0.7465841002696234,-1.6097312910445283,1.774686766374542,4.752337431288815,-1.136225781043219,[ 0.63245553  0.70710678 -0.31622777],1.4264422460072197,-0.7465841002696234,0.7465841002696234,1.7746867663745418,5.801002097436283,0.4342002516406704,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",1.4264422460072197,-1.0558293600534163,0.0,1.774686766374542,5.64599626097602,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
